product_id,name,img,subcategory,main_category,seller,price,discount,target_audience,extract_images
464,Denim Jacket 464,/fitted_images/464_extracted.png,Denim Jacket,Top Wear,FashionStore,1464,44,Unisex,464_extracted.png
465,Denim Jacket 465,/fitted_images/465_extracted.png,Denim Jacket,Top Wear,FashionStore,1465,45,Unisex,465_extracted.png
466,Denim Jacket 466,/fitted_images/466_extracted.png,Denim Jacket,Top Wear,FashionStore,1466,46,Unisex,466_extracted.png
467,Denim Jacket 467,/fitted_images/467_extracted.png,Denim Jacket,Top Wear,FashionStore,1467,47,Unisex,467_extracted.png
468,Denim Jacket 468,/fitted_images/468_extracted.png,Denim Jacket,Top Wear,FashionStore,1468,48,Unisex,468_extracted.png
469,Denim Jacket 469,/fitted_images/469_extracted.png,Denim Jacket,Top Wear,FashionStore,1469,49,Unisex,469_extracted.png
470,Sports Jacket 470,/fitted_images/470_extracted.png,Sports Jacket,Top Wear,FashionStore,1470,50,Unisex,470_extracted.png
471,Sports Jacket 471,/fitted_images/471_extracted.png,Sports Jacket,Top Wear,FashionStore,1471,51,Unisex,471_extracted.png
472,Sports Jacket 472,/fitted_images/472_extracted.png,Sports Jacket,Top Wear,FashionStore,1472,52,Unisex,472_extracted.png
473,Sports Jacket 473,/fitted_images/473_extracted.png,Sports Jacket,Top Wear,FashionStore,1473,53,Unisex,473_extracted.png
474,Sports Jacket 474,/fitted_images/474_extracted.png,Sports Jacket,Top Wear,FashionStore,1474,54,Unisex,474_extracted.png
475,Sports Jacket 475,/fitted_images/475_extracted.png,Sports Jacket,Top Wear,FashionStore,1475,55,Unisex,475_extracted.png
476,Sports Jacket 476,/fitted_images/476_extracted.png,Sports Jacket,Top Wear,FashionStore,1476,56,Unisex,476_extracted.png
477,Sports Jacket 477,/fitted_images/477_extracted.png,Sports Jacket,Top Wear,FashionStore,1477,57,Unisex,477_extracted.png
478,Sports Jacket 478,/fitted_images/478_extracted.png,Sports Jacket,Top Wear,FashionStore,1478,58,Unisex,478_extracted.png
479,Sports Jacket 479,/fitted_images/479_extracted.png,Sports Jacket,Top Wear,FashionStore,1479,59,Unisex,479_extracted.png
480,Sports Jacket 480,/fitted_images/480_extracted.png,Sports Jacket,Top Wear,FashionStore,1480,60,Unisex,480_extracted.png
481,Sports Jacket 481,/fitted_images/481_extracted.png,Sports Jacket,Top Wear,FashionStore,1481,61,Unisex,481_extracted.png
482,Sports Jacket 482,/fitted_images/482_extracted.png,Sports Jacket,Top Wear,FashionStore,1482,62,Unisex,482_extracted.png
483,Sports Jacket 483,/fitted_images/483_extracted.png,Sports Jacket,Top Wear,FashionStore,1483,63,Unisex,483_extracted.png
484,Sports Jacket 484,/fitted_images/484_extracted.png,Sports Jacket,Top Wear,FashionStore,1484,64,Unisex,484_extracted.png
485,Sports Jacket 485,/fitted_images/485_extracted.png,Sports Jacket,Top Wear,FashionStore,1485,65,Unisex,485_extracted.png
486,Sports Jacket 486,/fitted_images/486_extracted.png,Sports Jacket,Top Wear,FashionStore,1486,66,Unisex,486_extracted.png
487,Sports Jacket 487,/fitted_images/487_extracted.png,Sports Jacket,Top Wear,FashionStore,1487,67,Unisex,487_extracted.png
488,Sports Jacket 488,/fitted_images/488_extracted.png,Sports Jacket,Top Wear,FashionStore,1488,68,Unisex,488_extracted.png
489,Sports Jacket 489,/fitted_images/489_extracted.png,Sports Jacket,Top Wear,FashionStore,1489,69,Unisex,489_extracted.png
490,Sports Jacket 490,/fitted_images/490_extracted.png,Sports Jacket,Top Wear,FashionStore,1490,0,Unisex,490_extracted.png
491,Sports Jacket 491,/fitted_images/491_extracted.png,Sports Jacket,Top Wear,FashionStore,1491,1,Unisex,491_extracted.png
492,Sports Jacket 492,/fitted_images/492_extracted.png,Sports Jacket,Top Wear,FashionStore,1492,2,Unisex,492_extracted.png
493,Sports Jacket 493,/fitted_images/493_extracted.png,Sports Jacket,Top Wear,FashionStore,1493,3,Unisex,493_extracted.png
494,Sports Jacket 494,/fitted_images/494_extracted.png,Sports Jacket,Top Wear,FashionStore,1494,4,Unisex,494_extracted.png
495,Sports Jacket 495,/fitted_images/495_extracted.png,Sports Jacket,Top Wear,FashionStore,1495,5,Unisex,495_extracted.png
496,Sports Jacket 496,/fitted_images/496_extracted.png,Sports Jacket,Top Wear,FashionStore,1496,6,Unisex,496_extracted.png
497,Sports Jacket 497,/fitted_images/497_extracted.png,Sports Jacket,Top Wear,FashionStore,1497,7,Unisex,497_extracted.png
498,Sports Jacket 498,/fitted_images/498_extracted.png,Sports Jacket,Top Wear,FashionStore,1498,8,Unisex,498_extracted.png
499,Sports Jacket 499,/fitted_images/499_extracted.png,Sports Jacket,Top Wear,FashionStore,1499,9,Unisex,499_extracted.png
500,Sports Jacket 500,/fitted_images/500_extracted.png,Sports Jacket,Top Wear,FashionStore,1500,10,Unisex,500_extracted.png
501,Sports Jacket 501,/fitted_images/501_extracted.png,Sports Jacket,Top Wear,FashionStore,1501,11,Unisex,501_extracted.png
502,Sports Jacket 502,/fitted_images/502_extracted.png,Sports Jacket,Top Wear,FashionStore,1502,12,Unisex,502_extracted.png
503,Sports Jacket 503,/fitted_images/503_extracted.png,Sports Jacket,Top Wear,FashionStore,1503,13,Unisex,503_extracted.png
504,Sports Jacket 504,/fitted_images/504_extracted.png,Sports Jacket,Top Wear,FashionStore,1504,14,Unisex,504_extracted.png
505,Sports Jacket 505,/fitted_images/505_extracted.png,Sports Jacket,Top Wear,FashionStore,1505,15,Unisex,505_extracted.png
506,Sports Jacket 506,/fitted_images/506_extracted.png,Sports Jacket,Top Wear,FashionStore,1506,16,Unisex,506_extracted.png
507,Sports Jacket 507,/fitted_images/507_extracted.png,Sports Jacket,Top Wear,FashionStore,1507,17,Unisex,507_extracted.png
508,Sports Jacket 508,/fitted_images/508_extracted.png,Sports Jacket,Top Wear,FashionStore,1508,18,Unisex,508_extracted.png
509,Sports Jacket 509,/fitted_images/509_extracted.png,Sports Jacket,Top Wear,FashionStore,1509,19,Unisex,509_extracted.png
510,Sports Jacket 510,/fitted_images/510_extracted.png,Sports Jacket,Top Wear,FashionStore,1510,20,Unisex,510_extracted.png
511,Sports Jacket 511,/fitted_images/511_extracted.png,Sports Jacket,Top Wear,FashionStore,1511,21,Unisex,511_extracted.png
512,Sports Jacket 512,/fitted_images/512_extracted.png,Sports Jacket,Top Wear,FashionStore,1512,22,Unisex,512_extracted.png
513,Sports Jacket 513,/fitted_images/513_extracted.png,Sports Jacket,Top Wear,FashionStore,1513,23,Unisex,513_extracted.png
514,Sports Jacket 514,/fitted_images/514_extracted.png,Sports Jacket,Top Wear,FashionStore,1514,24,Unisex,514_extracted.png
515,Sports Jacket 515,/fitted_images/515_extracted.png,Sports Jacket,Top Wear,FashionStore,1515,25,Unisex,515_extracted.png
516,Sports Jacket 516,/fitted_images/516_extracted.png,Sports Jacket,Top Wear,FashionStore,1516,26,Unisex,516_extracted.png
517,Sports Jacket 517,/fitted_images/517_extracted.png,Sports Jacket,Top Wear,FashionStore,1517,27,Unisex,517_extracted.png
518,Sports Jacket 518,/fitted_images/518_extracted.png,Sports Jacket,Top Wear,FashionStore,1518,28,Unisex,518_extracted.png
519,Sports Jacket 519,/fitted_images/519_extracted.png,Sports Jacket,Top Wear,FashionStore,1519,29,Unisex,519_extracted.png
520,Sports Jacket 520,/fitted_images/520_extracted.png,Sports Jacket,Top Wear,FashionStore,1520,30,Unisex,520_extracted.png
521,Sports Jacket 521,/fitted_images/521_extracted.png,Sports Jacket,Top Wear,FashionStore,1521,31,Unisex,521_extracted.png
522,Sports Jacket 522,/fitted_images/522_extracted.png,Sports Jacket,Top Wear,FashionStore,1522,32,Unisex,522_extracted.png
523,Sports Jacket 523,/fitted_images/523_extracted.png,Sports Jacket,Top Wear,FashionStore,1523,33,Unisex,523_extracted.png
524,Sports Jacket 524,/fitted_images/524_extracted.png,Sports Jacket,Top Wear,FashionStore,1524,34,Unisex,524_extracted.png
525,Sports Jacket 525,/fitted_images/525_extracted.png,Sports Jacket,Top Wear,FashionStore,1525,35,Unisex,525_extracted.png
526,Sports Jacket 526,/fitted_images/526_extracted.png,Sports Jacket,Top Wear,FashionStore,1526,36,Unisex,526_extracted.png
527,Sports Jacket 527,/fitted_images/527_extracted.png,Sports Jacket,Top Wear,FashionStore,1527,37,Unisex,527_extracted.png
528,Sports Jacket 528,/fitted_images/528_extracted.png,Sports Jacket,Top Wear,FashionStore,1528,38,Unisex,528_extracted.png
529,Sports Jacket 529,/fitted_images/529_extracted.png,Sports Jacket,Top Wear,FashionStore,1529,39,Unisex,529_extracted.png
530,Sports Jacket 530,/fitted_images/530_extracted.png,Sports Jacket,Top Wear,FashionStore,1530,40,Unisex,530_extracted.png
531,Sports Jacket 531,/fitted_images/531_extracted.png,Sports Jacket,Top Wear,FashionStore,1531,41,Unisex,531_extracted.png
532,Sports Jacket 532,/fitted_images/532_extracted.png,Sports Jacket,Top Wear,FashionStore,1532,42,Unisex,532_extracted.png
533,Sports Jacket 533,/fitted_images/533_extracted.png,Sports Jacket,Top Wear,FashionStore,1533,43,Unisex,533_extracted.png
534,Sports Jacket 534,/fitted_images/534_extracted.png,Sports Jacket,Top Wear,FashionStore,1534,44,Unisex,534_extracted.png
535,Sports Jacket 535,/fitted_images/535_extracted.png,Sports Jacket,Top Wear,FashionStore,1535,45,Unisex,535_extracted.png
536,Sports Jacket 536,/fitted_images/536_extracted.png,Sports Jacket,Top Wear,FashionStore,1536,46,Unisex,536_extracted.png
537,Jeans 537,/fitted_images/537_extracted.png,Jeans,Bottom Wear,FashionStore,1537,47,Unisex,537_extracted.png
538,Jeans 538,/fitted_images/538_extracted.png,Jeans,Bottom Wear,FashionStore,1538,48,Unisex,538_extracted.png
539,Jeans 539,/fitted_images/539_extracted.png,Jeans,Bottom Wear,FashionStore,1539,49,Unisex,539_extracted.png
540,Jeans 540,/fitted_images/540_extracted.png,Jeans,Bottom Wear,FashionStore,1540,50,Unisex,540_extracted.png
541,Jeans 541,/fitted_images/541_extracted.png,Jeans,Bottom Wear,FashionStore,1541,51,Unisex,541_extracted.png
542,Jeans 542,/fitted_images/542_extracted.png,Jeans,Bottom Wear,FashionStore,1542,52,Unisex,542_extracted.png
543,Jeans 543,/fitted_images/543_extracted.png,Jeans,Bottom Wear,FashionStore,1543,53,Unisex,543_extracted.png
544,Jeans 544,/fitted_images/544_extracted.png,Jeans,Bottom Wear,FashionStore,1544,54,Unisex,544_extracted.png
545,Jeans 545,/fitted_images/545_extracted.png,Jeans,Bottom Wear,FashionStore,1545,55,Unisex,545_extracted.png
546,Jeans 546,/fitted_images/546_extracted.png,Jeans,Bottom Wear,FashionStore,1546,56,Unisex,546_extracted.png
547,Jeans 547,/fitted_images/547_extracted.png,Jeans,Bottom Wear,FashionStore,1547,57,Unisex,547_extracted.png
548,Jeans 548,/fitted_images/548_extracted.png,Jeans,Bottom Wear,FashionStore,1548,58,Unisex,548_extracted.png
549,Jeans 549,/fitted_images/549_extracted.png,Jeans,Bottom Wear,FashionStore,1549,59,Unisex,549_extracted.png
550,Jeans 550,/fitted_images/550_extracted.png,Jeans,Bottom Wear,FashionStore,1550,60,Unisex,550_extracted.png
551,Jeans 551,/fitted_images/551_extracted.png,Jeans,Bottom Wear,FashionStore,1551,61,Unisex,551_extracted.png
552,Jeans 552,/fitted_images/552_extracted.png,Jeans,Bottom Wear,FashionStore,1552,62,Unisex,552_extracted.png
553,Jeans 553,/fitted_images/553_extracted.png,Jeans,Bottom Wear,FashionStore,1553,63,Unisex,553_extracted.png
554,Jeans 554,/fitted_images/554_extracted.png,Jeans,Bottom Wear,FashionStore,1554,64,Unisex,554_extracted.png
555,Jeans 555,/fitted_images/555_extracted.png,Jeans,Bottom Wear,FashionStore,1555,65,Unisex,555_extracted.png
556,Jeans 556,/fitted_images/556_extracted.png,Jeans,Bottom Wear,FashionStore,1556,66,Unisex,556_extracted.png
557,Jeans 557,/fitted_images/557_extracted.png,Jeans,Bottom Wear,FashionStore,1557,67,Unisex,557_extracted.png
558,Jeans 558,/fitted_images/558_extracted.png,Jeans,Bottom Wear,FashionStore,1558,68,Unisex,558_extracted.png
559,Jeans 559,/fitted_images/559_extracted.png,Jeans,Bottom Wear,FashionStore,1559,69,Unisex,559_extracted.png
560,Jeans 560,/fitted_images/560_extracted.png,Jeans,Bottom Wear,FashionStore,1560,0,Unisex,560_extracted.png
561,Jeans 561,/fitted_images/561_extracted.png,Jeans,Bottom Wear,FashionStore,1561,1,Unisex,561_extracted.png
562,Jeans 562,/fitted_images/562_extracted.png,Jeans,Bottom Wear,FashionStore,1562,2,Unisex,562_extracted.png
563,Jeans 563,/fitted_images/563_extracted.png,Jeans,Bottom Wear,FashionStore,1563,3,Unisex,563_extracted.png
564,Jeans 564,/fitted_images/564_extracted.png,Jeans,Bottom Wear,FashionStore,1564,4,Unisex,564_extracted.png
565,Jeans 565,/fitted_images/565_extracted.png,Jeans,Bottom Wear,FashionStore,1565,5,Unisex,565_extracted.png
566,Jeans 566,/fitted_images/566_extracted.png,Jeans,Bottom Wear,FashionStore,1566,6,Unisex,566_extracted.png
567,Jeans 567,/fitted_images/567_extracted.png,Jeans,Bottom Wear,FashionStore,1567,7,Unisex,567_extracted.png
568,Jeans 568,/fitted_images/568_extracted.png,Jeans,Bottom Wear,FashionStore,1568,8,Unisex,568_extracted.png
569,Jeans 569,/fitted_images/569_extracted.png,Jeans,Bottom Wear,FashionStore,1569,9,Unisex,569_extracted.png
570,Jeans 570,/fitted_images/570_extracted.png,Jeans,Bottom Wear,FashionStore,1570,10,Unisex,570_extracted.png
571,Jeans 571,/fitted_images/571_extracted.png,Jeans,Bottom Wear,FashionStore,1571,11,Unisex,571_extracted.png
572,Jeans 572,/fitted_images/572_extracted.png,Jeans,Bottom Wear,FashionStore,1572,12,Unisex,572_extracted.png
573,Jeans 573,/fitted_images/573_extracted.png,Jeans,Bottom Wear,FashionStore,1573,13,Unisex,573_extracted.png
574,Jeans 574,/fitted_images/574_extracted.png,Jeans,Bottom Wear,FashionStore,1574,14,Unisex,574_extracted.png
575,Jeans 575,/fitted_images/575_extracted.png,Jeans,Bottom Wear,FashionStore,1575,15,Unisex,575_extracted.png
576,Jeans 576,/fitted_images/576_extracted.png,Jeans,Bottom Wear,FashionStore,1576,16,Unisex,576_extracted.png
577,Jeans 577,/fitted_images/577_extracted.png,Jeans,Bottom Wear,FashionStore,1577,17,Unisex,577_extracted.png
578,Jeans 578,/fitted_images/578_extracted.png,Jeans,Bottom Wear,FashionStore,1578,18,Unisex,578_extracted.png
579,Jeans 579,/fitted_images/579_extracted.png,Jeans,Bottom Wear,FashionStore,1579,19,Unisex,579_extracted.png
580,Jeans 580,/fitted_images/580_extracted.png,Jeans,Bottom Wear,FashionStore,1580,20,Unisex,580_extracted.png
581,Jeans 581,/fitted_images/581_extracted.png,Jeans,Bottom Wear,FashionStore,1581,21,Unisex,581_extracted.png
582,Jeans 582,/fitted_images/582_extracted.png,Jeans,Bottom Wear,FashionStore,1582,22,Unisex,582_extracted.png
583,Jeans 583,/fitted_images/583_extracted.png,Jeans,Bottom Wear,FashionStore,1583,23,Unisex,583_extracted.png
584,Jeans 584,/fitted_images/584_extracted.png,Jeans,Bottom Wear,FashionStore,1584,24,Unisex,584_extracted.png
585,Jeans 585,/fitted_images/585_extracted.png,Jeans,Bottom Wear,FashionStore,1585,25,Unisex,585_extracted.png
586,Jeans 586,/fitted_images/586_extracted.png,Jeans,Bottom Wear,FashionStore,1586,26,Unisex,586_extracted.png
587,Jeans 587,/fitted_images/587_extracted.png,Jeans,Bottom Wear,FashionStore,1587,27,Unisex,587_extracted.png
588,Jeans 588,/fitted_images/588_extracted.png,Jeans,Bottom Wear,FashionStore,1588,28,Unisex,588_extracted.png
589,Jeans 589,/fitted_images/589_extracted.png,Jeans,Bottom Wear,FashionStore,1589,29,Unisex,589_extracted.png
590,Jeans 590,/fitted_images/590_extracted.png,Jeans,Bottom Wear,FashionStore,1590,30,Unisex,590_extracted.png
591,Jeans 591,/fitted_images/591_extracted.png,Jeans,Bottom Wear,FashionStore,1591,31,Unisex,591_extracted.png
592,Jeans 592,/fitted_images/592_extracted.png,Jeans,Bottom Wear,FashionStore,1592,32,Unisex,592_extracted.png
593,Jeans 593,/fitted_images/593_extracted.png,Jeans,Bottom Wear,FashionStore,1593,33,Unisex,593_extracted.png
594,Jeans 594,/fitted_images/594_extracted.png,Jeans,Bottom Wear,FashionStore,1594,34,Unisex,594_extracted.png
595,Jeans 595,/fitted_images/595_extracted.png,Jeans,Bottom Wear,FashionStore,1595,35,Unisex,595_extracted.png
596,Jeans 596,/fitted_images/596_extracted.png,Jeans,Bottom Wear,FashionStore,1596,36,Unisex,596_extracted.png
597,Jeans 597,/fitted_images/597_extracted.png,Jeans,Bottom Wear,FashionStore,1597,37,Unisex,597_extracted.png
598,Jeans 598,/fitted_images/598_extracted.png,Jeans,Bottom Wear,FashionStore,1598,38,Unisex,598_extracted.png
599,Jeans 599,/fitted_images/599_extracted.png,Jeans,Bottom Wear,FashionStore,1599,39,Unisex,599_extracted.png
600,Jeans 600,/fitted_images/600_extracted.png,Jeans,Bottom Wear,FashionStore,1600,40,Unisex,600_extracted.png
601,Jeans 601,/fitted_images/601_extracted.png,Jeans,Bottom Wear,FashionStore,1601,41,Unisex,601_extracted.png
602,Jeans 602,/fitted_images/602_extracted.png,Jeans,Bottom Wear,FashionStore,1602,42,Unisex,602_extracted.png
603,Jeans 603,/fitted_images/603_extracted.png,Jeans,Bottom Wear,FashionStore,1603,43,Unisex,603_extracted.png
604,T-Shirt 604,/fitted_images/604_extracted.png,T-Shirt,Top Wear,FashionStore,1604,44,Unisex,604_extracted.png
605,T-Shirt 605,/fitted_images/605_extracted.png,T-Shirt,Top Wear,FashionStore,1605,45,Unisex,605_extracted.png
606,T-Shirt 606,/fitted_images/606_extracted.png,T-Shirt,Top Wear,FashionStore,1606,46,Unisex,606_extracted.png
607,T-Shirt 607,/fitted_images/607_extracted.png,T-Shirt,Top Wear,FashionStore,1607,47,Unisex,607_extracted.png
608,T-Shirt 608,/fitted_images/608_extracted.png,T-Shirt,Top Wear,FashionStore,1608,48,Unisex,608_extracted.png
609,T-Shirt 609,/fitted_images/609_extracted.png,T-Shirt,Top Wear,FashionStore,1609,49,Unisex,609_extracted.png
610,T-Shirt 610,/fitted_images/610_extracted.png,T-Shirt,Top Wear,FashionStore,1610,50,Unisex,610_extracted.png
611,T-Shirt 611,/fitted_images/611_extracted.png,T-Shirt,Top Wear,FashionStore,1611,51,Unisex,611_extracted.png
612,T-Shirt 612,/fitted_images/612_extracted.png,T-Shirt,Top Wear,FashionStore,1612,52,Unisex,612_extracted.png
613,T-Shirt 613,/fitted_images/613_extracted.png,T-Shirt,Top Wear,FashionStore,1613,53,Unisex,613_extracted.png
614,T-Shirt 614,/fitted_images/614_extracted.png,T-Shirt,Top Wear,FashionStore,1614,54,Unisex,614_extracted.png
615,T-Shirt 615,/fitted_images/615_extracted.png,T-Shirt,Top Wear,FashionStore,1615,55,Unisex,615_extracted.png
616,T-Shirt 616,/fitted_images/616_extracted.png,T-Shirt,Top Wear,FashionStore,1616,56,Unisex,616_extracted.png
617,T-Shirt 617,/fitted_images/617_extracted.png,T-Shirt,Top Wear,FashionStore,1617,57,Unisex,617_extracted.png
618,T-Shirt 618,/fitted_images/618_extracted.png,T-Shirt,Top Wear,FashionStore,1618,58,Unisex,618_extracted.png
619,T-Shirt 619,/fitted_images/619_extracted.png,T-Shirt,Top Wear,FashionStore,1619,59,Unisex,619_extracted.png
620,T-Shirt 620,/fitted_images/620_extracted.png,T-Shirt,Top Wear,FashionStore,1620,60,Unisex,620_extracted.png
621,T-Shirt 621,/fitted_images/621_extracted.png,T-Shirt,Top Wear,FashionStore,1621,61,Unisex,621_extracted.png
622,T-Shirt 622,/fitted_images/622_extracted.png,T-Shirt,Top Wear,FashionStore,1622,62,Unisex,622_extracted.png
623,T-Shirt 623,/fitted_images/623_extracted.png,T-Shirt,Top Wear,FashionStore,1623,63,Unisex,623_extracted.png
624,T-Shirt 624,/fitted_images/624_extracted.png,T-Shirt,Top Wear,FashionStore,1624,64,Unisex,624_extracted.png
625,T-Shirt 625,/fitted_images/625_extracted.png,T-Shirt,Top Wear,FashionStore,1625,65,Unisex,625_extracted.png
626,T-Shirt 626,/fitted_images/626_extracted.png,T-Shirt,Top Wear,FashionStore,1626,66,Unisex,626_extracted.png
627,T-Shirt 627,/fitted_images/627_extracted.png,T-Shirt,Top Wear,FashionStore,1627,67,Unisex,627_extracted.png
628,T-Shirt 628,/fitted_images/628_extracted.png,T-Shirt,Top Wear,FashionStore,1628,68,Unisex,628_extracted.png
629,T-Shirt 629,/fitted_images/629_extracted.png,T-Shirt,Top Wear,FashionStore,1629,69,Unisex,629_extracted.png
630,T-Shirt 630,/fitted_images/630_extracted.png,T-Shirt,Top Wear,FashionStore,1630,0,Unisex,630_extracted.png
631,T-Shirt 631,/fitted_images/631_extracted.png,T-Shirt,Top Wear,FashionStore,1631,1,Unisex,631_extracted.png
632,T-Shirt 632,/fitted_images/632_extracted.png,T-Shirt,Top Wear,FashionStore,1632,2,Unisex,632_extracted.png
633,T-Shirt 633,/fitted_images/633_extracted.png,T-Shirt,Top Wear,FashionStore,1633,3,Unisex,633_extracted.png
634,T-Shirt 634,/fitted_images/634_extracted.png,T-Shirt,Top Wear,FashionStore,1634,4,Unisex,634_extracted.png
635,T-Shirt 635,/fitted_images/635_extracted.png,T-Shirt,Top Wear,FashionStore,1635,5,Unisex,635_extracted.png
636,T-Shirt 636,/fitted_images/636_extracted.png,T-Shirt,Top Wear,FashionStore,1636,6,Unisex,636_extracted.png
637,T-Shirt 637,/fitted_images/637_extracted.png,T-Shirt,Top Wear,FashionStore,1637,7,Unisex,637_extracted.png
638,T-Shirt 638,/fitted_images/638_extracted.png,T-Shirt,Top Wear,FashionStore,1638,8,Unisex,638_extracted.png
639,T-Shirt 639,/fitted_images/639_extracted.png,T-Shirt,Top Wear,FashionStore,1639,9,Unisex,639_extracted.png
640,T-Shirt 640,/fitted_images/640_extracted.png,T-Shirt,Top Wear,FashionStore,1640,10,Unisex,640_extracted.png
641,T-Shirt 641,/fitted_images/641_extracted.png,T-Shirt,Top Wear,FashionStore,1641,11,Unisex,641_extracted.png
642,T-Shirt 642,/fitted_images/642_extracted.png,T-Shirt,Top Wear,FashionStore,1642,12,Unisex,642_extracted.png
643,T-Shirt 643,/fitted_images/643_extracted.png,T-Shirt,Top Wear,FashionStore,1643,13,Unisex,643_extracted.png
644,T-Shirt 644,/fitted_images/644_extracted.png,T-Shirt,Top Wear,FashionStore,1644,14,Unisex,644_extracted.png
645,T-Shirt 645,/fitted_images/645_extracted.png,T-Shirt,Top Wear,FashionStore,1645,15,Unisex,645_extracted.png
646,T-Shirt 646,/fitted_images/646_extracted.png,T-Shirt,Top Wear,FashionStore,1646,16,Unisex,646_extracted.png
647,T-Shirt 647,/fitted_images/647_extracted.png,T-Shirt,Top Wear,FashionStore,1647,17,Unisex,647_extracted.png
648,T-Shirt 648,/fitted_images/648_extracted.png,T-Shirt,Top Wear,FashionStore,1648,18,Unisex,648_extracted.png
649,T-Shirt 649,/fitted_images/649_extracted.png,T-Shirt,Top Wear,FashionStore,1649,19,Unisex,649_extracted.png
650,T-Shirt 650,/fitted_images/650_extracted.png,T-Shirt,Top Wear,FashionStore,1650,20,Unisex,650_extracted.png
651,T-Shirt 651,/fitted_images/651_extracted.png,T-Shirt,Top Wear,FashionStore,1651,21,Unisex,651_extracted.png
652,T-Shirt 652,/fitted_images/652_extracted.png,T-Shirt,Top Wear,FashionStore,1652,22,Unisex,652_extracted.png
653,T-Shirt 653,/fitted_images/653_extracted.png,T-Shirt,Top Wear,FashionStore,1653,23,Unisex,653_extracted.png
654,T-Shirt 654,/fitted_images/654_extracted.png,T-Shirt,Top Wear,FashionStore,1654,24,Unisex,654_extracted.png
655,T-Shirt 655,/fitted_images/655_extracted.png,T-Shirt,Top Wear,FashionStore,1655,25,Unisex,655_extracted.png
656,T-Shirt 656,/fitted_images/656_extracted.png,T-Shirt,Top Wear,FashionStore,1656,26,Unisex,656_extracted.png
657,T-Shirt 657,/fitted_images/657_extracted.png,T-Shirt,Top Wear,FashionStore,1657,27,Unisex,657_extracted.png
658,T-Shirt 658,/fitted_images/658_extracted.png,T-Shirt,Top Wear,FashionStore,1658,28,Unisex,658_extracted.png
659,T-Shirt 659,/fitted_images/659_extracted.png,T-Shirt,Top Wear,FashionStore,1659,29,Unisex,659_extracted.png
660,T-Shirt 660,/fitted_images/660_extracted.png,T-Shirt,Top Wear,FashionStore,1660,30,Unisex,660_extracted.png
661,T-Shirt 661,/fitted_images/661_extracted.png,T-Shirt,Top Wear,FashionStore,1661,31,Unisex,661_extracted.png
662,T-Shirt 662,/fitted_images/662_extracted.png,T-Shirt,Top Wear,FashionStore,1662,32,Unisex,662_extracted.png
663,T-Shirt 663,/fitted_images/663_extracted.png,T-Shirt,Top Wear,FashionStore,1663,33,Unisex,663_extracted.png
664,T-Shirt 664,/fitted_images/664_extracted.png,T-Shirt,Top Wear,FashionStore,1664,34,Unisex,664_extracted.png
665,T-Shirt 665,/fitted_images/665_extracted.png,T-Shirt,Top Wear,FashionStore,1665,35,Unisex,665_extracted.png
666,T-Shirt 666,/fitted_images/666_extracted.png,T-Shirt,Top Wear,FashionStore,1666,36,Unisex,666_extracted.png
667,T-Shirt 667,/fitted_images/667_extracted.png,T-Shirt,Top Wear,FashionStore,1667,37,Unisex,667_extracted.png
668,T-Shirt 668,/fitted_images/668_extracted.png,T-Shirt,Top Wear,FashionStore,1668,38,Unisex,668_extracted.png
669,T-Shirt 669,/fitted_images/669_extracted.png,T-Shirt,Top Wear,FashionStore,1669,39,Unisex,669_extracted.png
670,T-Shirt 670,/fitted_images/670_extracted.png,T-Shirt,Top Wear,FashionStore,1670,40,Unisex,670_extracted.png
671,Shirt 671,/fitted_images/671_extracted.png,Shirt,Top Wear,FashionStore,1671,41,Unisex,671_extracted.png
672,Shirt 672,/fitted_images/672_extracted.png,Shirt,Top Wear,FashionStore,1672,42,Unisex,672_extracted.png
673,Shirt 673,/fitted_images/673_extracted.png,Shirt,Top Wear,FashionStore,1673,43,Unisex,673_extracted.png
674,Shirt 674,/fitted_images/674_extracted.png,Shirt,Top Wear,FashionStore,1674,44,Unisex,674_extracted.png
675,Shirt 675,/fitted_images/675_extracted.png,Shirt,Top Wear,FashionStore,1675,45,Unisex,675_extracted.png
676,Shirt 676,/fitted_images/676_extracted.png,Shirt,Top Wear,FashionStore,1676,46,Unisex,676_extracted.png
677,Shirt 677,/fitted_images/677_extracted.png,Shirt,Top Wear,FashionStore,1677,47,Unisex,677_extracted.png
678,Shirt 678,/fitted_images/678_extracted.png,Shirt,Top Wear,FashionStore,1678,48,Unisex,678_extracted.png
679,Shirt 679,/fitted_images/679_extracted.png,Shirt,Top Wear,FashionStore,1679,49,Unisex,679_extracted.png
680,Shirt 680,/fitted_images/680_extracted.png,Shirt,Top Wear,FashionStore,1680,50,Unisex,680_extracted.png
681,Shirt 681,/fitted_images/681_extracted.png,Shirt,Top Wear,FashionStore,1681,51,Unisex,681_extracted.png
682,Shirt 682,/fitted_images/682_extracted.png,Shirt,Top Wear,FashionStore,1682,52,Unisex,682_extracted.png
683,Shirt 683,/fitted_images/683_extracted.png,Shirt,Top Wear,FashionStore,1683,53,Unisex,683_extracted.png
684,Shirt 684,/fitted_images/684_extracted.png,Shirt,Top Wear,FashionStore,1684,54,Unisex,684_extracted.png
685,Shirt 685,/fitted_images/685_extracted.png,Shirt,Top Wear,FashionStore,1685,55,Unisex,685_extracted.png
